Date,ProductID,UnitPrice,CompetitorPrice,PromoFlag,Quantity
2025-10-26,1,426.95,394.02,0,18
2025-10-27,1,426.95,401.47,0,14
2025-10-28,1,426.95,393.54,0,13
2025-10-29,1,426.95,382.44,0,16
2025-10-30,1,426.95,398.4,0,20
2025-10-31,1,426.95,406.43,0,13
2025-11-01,1,426.95,398.57,0,22
2025-11-02,1,426.95,387.31,0,23
2025-11-03,1,426.95,394.44,0,14
2025-11-04,1,426.95,388.35,0,15
2025-11-05,1,426.95,404.72,0,17
2025-11-06,1,426.95,393.16,0,21
2025-11-07,1,426.95,379.94,0,16
2025-11-08,1,426.95,378.09,0,18
2025-11-09,1,426.95,392.8,0,19
2025-11-10,1,426.95,383.7,0,18
2025-11-11,1,426.95,390.73,0,15
2025-11-12,1,426.95,382.02,0,16
2025-11-13,1,426.95,378.04,0,16
2025-11-14,1,426.95,398.33,0,16
2025-11-15,1,426.95,391.82,0,16
2025-11-16,1,426.95,395.17,0,17
2025-11-17,1,426.95,386.41,0,14
2025-11-18,1,426.95,387.76,0,15
2025-11-19,1,426.95,387.95,0,13
2025-11-20,1,426.95,396.11,0,15
2025-11-21,1,324.48,393.79,1,27
2025-11-22,1,324.48,397.13,1,33
2025-11-23,1,324.48,380.87,1,32
2025-11-24,1,324.48,399.22,1,32
2025-11-25,1,324.48,408.29,1,31
2025-11-26,1,324.48,376.46,1,31
2025-11-27,1,324.48,408.72,1,35
2025-11-28,1,324.48,374.91,1,29
2025-11-29,1,426.95,396.08,0,17
2025-11-30,1,426.95,391.79,0,22
2025-12-01,1,426.95,395.29,0,14
2025-12-02,1,426.95,394.94,0,16
2025-12-03,1,426.95,399.23,0,17
2025-12-04,1,426.95,391.41,0,19
2025-12-05,1,426.95,394.2,0,20
2025-12-06,1,426.95,380.93,0,15
2025-12-07,1,426.95,389.42,0,18
2025-12-08,1,426.95,387.3,0,15
2025-12-09,1,426.95,377.01,0,16
2025-12-10,1,426.95,405.1,0,19
2025-12-11,1,324.48,397.99,1,28
2025-12-12,1,324.48,401.6,1,34
2025-12-13,1,324.48,381.75,1,28
2025-12-14,1,324.48,387.38,1,37
2025-12-15,1,324.48,386.08,1,33
2025-12-16,1,358.64,408.08,1,23
2025-12-17,1,358.64,397.66,1,24
2025-12-18,1,358.64,398.09,1,25
2025-12-19,1,358.64,398.71,1,26
2025-12-20,1,426.95,386.68,0,22
2025-12-21,1,426.95,386.45,0,18
2025-12-22,1,426.95,377.96,0,17
2025-12-23,1,426.95,390.75,0,17
2025-12-24,1,426.95,382.36,0,19
2025-12-25,1,426.95,403.23,0,18
2025-12-26,1,426.95,391.66,0,19
2025-12-27,1,426.95,398.73,0,17
2025-12-28,1,426.95,394.7,0,22
2025-12-29,1,426.95,388.63,0,16
2025-12-30,1,426.95,399.49,0,20
2025-12-31,1,426.95,403.75,0,18
2024-01-01,2,228.27,221.72,0,10
2024-01-02,2,228.27,227.28,0,9
2024-01-03,2,228.27,227.85,0,9
2024-01-04,2,228.27,228.32,0,9
2024-01-05,2,228.27,219.45,0,10
2024-01-06,2,228.27,218.23,0,12
2024-01-07,2,228.27,222.54,0,12
2024-01-08,2,228.27,221.33,0,8
2024-01-09,2,228.27,232.33,0,10
2024-01-10,2,228.27,225,0,9
2024-01-11,2,228.27,222.54,0,10
2024-01-12,2,228.27,221.12,0,9
2024-01-13,2,228.27,232.35,0,12
2024-01-14,2,228.27,219.02,0,11
2024-01-15,2,228.27,235.06,0,9
2024-01-16,2,228.27,222.27,0,9
2024-01-17,2,228.27,228.1,0,11
2024-01-18,2,228.27,226.99,0,10
2024-01-19,2,228.27,221.94,0,12
2024-01-20,2,228.27,226.75,0,11
2024-01-21,2,228.27,229.05,0,10
2024-01-22,2,228.27,222.23,0,9
2024-01-23,2,228.27,221.66,0,10
2024-01-24,2,228.27,225.56,0,13
2024-01-25,2,228.27,217.26,0,13
2024-01-26,2,228.27,218.34,0,14
2024-01-27,2,228.27,226.95,0,12
2024-01-28,2,228.27,228.47,0,13
2024-01-29,2,228.27,222.69,0,12
2024-01-30,2,228.27,222.26,0,8
2024-01-31,2,228.27,226.37,0,10
2024-02-01,2,228.27,226.44,0,10
2024-02-02,2,228.27,223.94,0,10
2024-02-03,2,228.27,220.95,0,12
2024-02-04,2,228.27,217.78,0,10
2024-02-05,2,184.9,221.63,1,14
2024-02-06,2,184.9,229.43,1,17
2024-02-07,2,184.9,228.61,1,14
2024-02-08,2,184.9,220.57,1,16
2024-02-09,2,228.27,227.96,0,11
2024-02-10,2,228.27,218.57,0,12
2024-02-11,2,182.62,228.36,1,21
2024-02-12,2,182.62,175.23,1,13
2024-02-13,2,182.62,194.37,1,17
2024-02-14,2,182.62,172.99,1,18
2024-02-15,2,182.62,192.34,1,17
2024-02-16,2,228.27,183.53,0,8
2024-02-17,2,228.27,194.68,0,10
2024-02-18,2,228.27,230.44,0,11
2024-02-19,2,228.27,226.53,0,9
2024-02-20,2,228.27,180.28,0,11
2024-02-21,2,228.27,174.6,0,10
2024-02-22,2,228.27,189.71,0,9
2024-02-23,2,228.27,194.31,0,10
2024-02-24,2,228.27,203.56,0,13
2024-02-25,2,228.27,167.94,0,12
2024-02-26,2,228.27,225.96,0,8
2024-02-27,2,228.27,223.34,0,10
2024-02-28,2,166.64,231.82,1,18
2024-02-29,2,166.64,227.1,1,19
2024-03-01,2,166.64,218.47,1,21
2024-03-02,2,166.64,223.67,1,24
2024-03-03,2,166.64,220.32,1,30
2024-03-04,2,166.64,193.12,1,26
2024-03-05,2,166.64,168.15,1,22
2024-03-06,2,228.27,191.01,0,12
2024-03-07,2,228.27,182.47,0,10
2024-03-08,2,228.27,175.46,0,11
2024-03-09,2,228.27,224.78,0,10
2024-03-10,2,228.27,223.45,0,11
2024-03-11,2,228.27,221.27,0,10
2024-03-12,2,228.27,222.96,0,11
2024-03-13,2,228.27,221.79,0,11
2024-03-14,2,228.27,222.62,0,13
2024-03-15,2,228.27,220.16,0,11
2024-03-16,2,173.49,220.37,1,22
2024-03-17,2,173.49,229.19,1,23
2024-03-18,2,173.49,189.9,1,17
2024-03-19,2,173.49,175.65,1,18
2024-03-20,2,228.27,176.37,0,10
2024-03-21,2,228.27,188.76,0,11
2024-03-22,2,228.27,183.36,0,9
2024-03-23,2,228.27,228.63,0,15
2024-03-24,2,228.27,223.43,0,13
2024-03-25,2,228.27,224.16,0,10
2024-03-26,2,228.27,221.74,0,12
2024-03-27,2,228.27,224.06,0,12
2024-03-28,2,228.27,227.62,0,12
2024-03-29,2,228.27,224.4,0,13
2024-03-30,2,228.27,225.11,0,13
2024-03-31,2,228.27,225.68,0,14
2024-04-01,2,228.27,219.46,0,11
2024-04-02,2,228.27,226.85,0,10
2024-04-03,2,228.27,230.52,0,12
2024-04-04,2,228.27,224.44,0,11
2024-04-05,2,228.27,222.3,0,12
2024-04-06,2,228.27,226.43,0,12
2024-04-07,2,166.64,217.89,1,22
2024-04-08,2,166.64,222.84,1,21
2024-04-09,2,166.64,230.39,1,25
2024-04-10,2,166.64,229.14,1,21
2024-04-11,2,166.64,219.48,1,24
2024-04-12,2,166.64,229.94,1,24
2024-04-13,2,166.64,223.52,1,28
2024-04-14,2,228.27,197.36,0,13
2024-04-15,2,178.05,185.26,1,16
2024-04-16,2,178.05,195.23,1,21
2024-04-17,2,178.05,188.06,1,20
2024-04-18,2,178.05,173.02,1,17
2024-04-19,2,178.05,194.26,1,18
2024-04-20,2,178.05,177.17,1,21
2024-04-21,2,228.27,219.74,0,12
2024-04-22,2,228.27,222.64,0,10
2024-04-23,2,228.27,222.55,0,11
2024-04-24,2,189.46,216.58,1,16
2024-04-25,2,189.46,219.45,1,18
2024-04-26,2,189.46,221.88,1,17
2024-04-27,2,189.46,227.27,1,20
2024-04-28,2,189.46,223.14,1,20
2024-04-29,2,189.46,231.38,1,15
2024-04-30,2,228.27,222.48,0,13
2024-05-01,2,228.27,229.14,0,11
2024-05-02,2,228.27,220.71,0,12
2024-05-03,2,228.27,228.29,0,11
2024-05-04,2,228.27,223.63,0,13
2024-05-05,2,228.27,214.91,0,14
2024-05-06,2,228.27,224.3,0,12
2024-05-07,2,228.27,220.26,0,12
2024-05-08,2,228.27,223.43,0,11
2024-05-09,2,228.27,228.45,0,9
2024-05-10,2,228.27,225.03,0,14
2024-05-11,2,228.27,224.55,0,15
2024-05-12,2,228.27,231.63,0,13
2024-05-13,2,228.27,229.07,0,9
2024-05-14,2,228.27,225.11,0,11
2024-05-15,2,228.27,224.8,0,10
2024-05-16,2,228.27,224.75,0,10
2024-05-17,2,228.27,221.57,0,10
2024-05-18,2,228.27,215.4,0,13
2024-05-19,2,228.27,227.75,0,15
2024-05-20,2,228.27,214.91,0,11
2024-05-21,2,194.03,225,1,17
2024-05-22,2,194.03,220.88,1,14
2024-05-23,2,194.03,231.22,1,16
2024-05-24,2,194.03,228.44,1,18
2024-05-25,2,228.27,223.47,0,11
2024-05-26,2,228.27,224.86,0,14
2024-05-27,2,228.27,218.8,0,11
2024-05-28,2,189.46,226.6,1,15
2024-05-29,2,189.46,223.16,1,20
2024-05-30,2,189.46,223.3,1,16
2024-05-31,2,189.46,222.75,1,14
2024-06-01,2,159.79,220.15,1,31
2024-06-02,2,159.79,222.94,1,29
2024-06-03,2,159.79,226,1,23
2024-06-04,2,159.79,223.15,1,24
2024-06-05,2,159.79,224.88,1,27
2024-06-06,2,159.79,226.86,1,28
2024-06-07,2,159.79,221.06,1,30
2024-06-08,2,159.79,232.07,1,29
2024-06-09,2,228.27,226.04,0,16
2024-06-10,2,228.27,224.42,0,12
2024-06-11,2,228.27,218.82,0,11
2024-06-12,2,228.27,222.33,0,11
2024-06-13,2,228.27,224.82,0,10
2024-06-14,2,228.27,232.38,0,12
2024-06-15,2,228.27,230.48,0,12
2024-06-16,2,228.27,225.79,0,14
2024-06-17,2,228.27,227.12,0,12
2024-06-18,2,228.27,223.81,0,10
2024-06-19,2,228.27,224.21,0,13
2024-06-20,2,228.27,223.97,0,11
2024-06-21,2,228.27,227.89,0,12
2024-06-22,2,228.27,231.02,0,13
2024-06-23,2,228.27,226.08,0,15
2024-06-24,2,228.27,227.09,0,9
2024-06-25,2,228.27,226.24,0,10
2024-06-26,2,228.27,217.13,0,11
2024-06-27,2,228.27,223.21,0,13
2024-06-28,2,228.27,230.67,0,14
2024-06-29,2,228.27,227.04,0,15
2024-06-30,2,228.27,225.65,0,12
2024-07-01,2,228.27,224.67,0,10
2024-07-02,2,228.27,221.6,0,12
2024-07-03,2,228.27,224.38,0,11
2024-07-04,2,228.27,220.03,0,10
2024-07-05,2,228.27,221.11,0,11
2024-07-06,2,228.27,216.05,0,14
2024-07-07,2,228.27,227.63,0,12
2024-07-08,2,228.27,231.49,0,11
2024-07-09,2,228.27,221.91,0,10
2024-07-10,2,228.27,232.22,0,11
2024-07-11,2,228.27,218.55,0,11
2024-07-12,2,228.27,222.02,0,14
2024-07-13,2,228.27,223.51,0,14
2024-07-14,2,228.27,237.05,0,11
2024-07-15,2,228.27,217.98,0,10
2024-07-16,2,228.27,225.45,0,10
2024-07-17,2,228.27,228.15,0,11
2024-07-18,2,228.27,224.34,0,10
2024-07-19,2,228.27,227.49,0,10
2024-07-20,2,228.27,230.18,0,14
2024-07-21,2,228.27,213.47,0,12
2024-07-22,2,228.27,217.66,0,13
2024-07-23,2,228.27,227.06,0,11
2024-07-24,2,228.27,223.89,0,12
2024-07-25,2,228.27,227.12,0,10
2024-07-26,2,228.27,229.07,0,12
2024-07-27,2,175.77,221.48,1,23
2024-07-28,2,175.77,225.77,1,24
2024-07-29,2,175.77,226.75,1,21
2024-07-30,2,175.77,236.78,1,23
2024-07-31,2,175.77,227.21,1,17
2024-08-01,2,228.27,218.99,0,14
2024-08-02,2,228.27,218.94,0,13
2024-08-03,2,228.27,226.89,0,14
2024-08-04,2,228.27,186.87,0,15
2024-08-05,2,228.27,198.94,0,9
2024-08-06,2,228.27,183.88,0,11
2024-08-07,2,228.27,222.08,0,12
2024-08-08,2,228.27,223.09,0,12
2024-08-09,2,228.27,224.43,0,12
2024-08-10,2,228.27,226.19,0,14
2024-08-11,2,228.27,226.88,0,16
2024-08-12,2,228.27,227.16,0,11
2024-08-13,2,228.27,222.69,0,11
2024-08-14,2,228.27,227.18,0,12
2024-08-15,2,228.27,217.13,0,11
2024-08-16,2,228.27,224.28,0,11
2024-08-17,2,228.27,223.77,0,13
2024-08-18,2,228.27,232.89,0,13
2024-08-19,2,228.27,226.65,0,11
2024-08-20,2,228.27,231.01,0,9
2024-08-21,2,228.27,226.28,0,13
2024-08-22,2,228.27,216.26,0,11
2024-08-23,2,228.27,230.6,0,12
2024-08-24,2,228.27,226.2,0,13
2024-08-25,2,228.27,228.41,0,12
2024-08-26,2,228.27,228.23,0,14
2024-08-27,2,228.27,221.27,0,11
2024-08-28,2,228.27,219.73,0,15
2024-08-29,2,228.27,219.97,0,11
2024-08-30,2,228.27,219.83,0,12
2024-08-31,2,228.27,222,0,13
2024-09-01,2,228.27,218.3,0,16
2024-09-02,2,228.27,225.54,0,12
2024-09-03,2,228.27,231.25,0,15
2024-09-04,2,228.27,222.75,0,11
2024-09-05,2,228.27,218.79,0,13
2024-09-06,2,228.27,221.59,0,13
2024-09-07,2,228.27,219.5,0,14
2024-09-08,2,178.05,234.66,1,24
2024-09-09,2,178.05,227.44,1,19
2024-09-10,2,178.05,226.83,1,24
2024-09-11,2,178.05,219.62,1,23
2024-09-12,2,178.05,233.59,1,18
2024-09-13,2,178.05,214.15,1,22
2024-09-14,2,178.05,223.84,1,26
2024-09-15,2,228.27,233.07,0,16
2024-09-16,2,228.27,227.27,0,11
2024-09-17,2,228.27,220.33,0,15
2024-09-18,2,228.27,228.49,0,11
2024-09-19,2,228.27,222.27,0,11
2024-09-20,2,228.27,222.06,0,12
2024-09-21,2,228.27,223.71,0,16
2024-09-22,2,228.27,223.15,0,14
2024-09-23,2,228.27,224.08,0,10
2024-09-24,2,228.27,226.61,0,13
2024-09-25,2,228.27,228.22,0,14
2024-09-26,2,228.27,221.93,0,12
2024-09-27,2,228.27,194.69,0,13
2024-09-28,2,228.27,193.03,0,13
2024-09-29,2,228.27,187.72,0,15
2024-09-30,2,228.27,230.21,0,12
2024-10-01,2,228.27,235.14,0,14
2024-10-02,2,228.27,221.21,0,12
2024-10-03,2,228.27,224.75,0,13
2024-10-04,2,228.27,219.31,0,14
2024-10-05,2,228.27,222.7,0,16
2024-10-06,2,228.27,225.67,0,17
2024-10-07,2,228.27,221.77,0,11
2024-10-08,2,228.27,224.19,0,12
2024-10-09,2,228.27,231.35,0,13
2024-10-10,2,235.12,232.23,0,12
2024-10-11,2,192.8,229.11,1,19
2024-10-12,2,192.8,225.69,1,26
2024-10-13,2,192.8,227.04,1,22
2024-10-14,2,192.8,227.16,1,18
2024-10-15,2,192.8,184.78,1,18
2024-10-16,2,192.8,178.46,1,18
2024-10-17,2,192.8,194.36,1,16
2024-10-18,2,235.12,196.07,0,13
2024-10-19,2,235.12,178.56,0,12
2024-10-20,2,235.12,195.83,0,13
2024-10-21,2,235.12,225.66,0,10
2024-10-22,2,235.12,227.05,0,12
2024-10-23,2,235.12,227.23,0,14
2024-10-24,2,235.12,231.72,0,13
2024-10-25,2,235.12,229.44,0,13
2024-10-26,2,235.12,222.46,0,13
2024-10-27,2,235.12,220.01,0,15
2024-10-28,2,235.12,230.49,0,12
2024-10-29,2,235.12,220.78,0,14
2024-10-30,2,235.12,238.58,0,13
2024-10-31,2,235.12,223.99,0,16
2024-11-01,2,235.12,215.52,0,13
2024-11-02,2,235.12,218.82,0,15
2024-11-03,2,235.12,219.81,0,15
2024-11-04,2,235.12,221.95,0,12
2024-11-05,2,235.12,221.37,0,15
2024-11-06,2,235.12,229.92,0,13
2024-11-07,2,235.12,234.54,0,11
2024-11-08,2,235.12,230.31,0,14
2024-11-09,2,190.45,233.41,1,23
2024-11-10,2,190.45,228.86,1,20
2024-11-11,2,190.45,223.04,1,23
2024-11-12,2,190.45,228.86,1,24
2024-11-13,2,235.12,231.61,0,12
2024-11-14,2,235.12,219.55,0,15
2024-11-15,2,235.12,222.55,0,12
2024-11-16,2,235.12,219.79,0,16
2024-11-17,2,235.12,223.47,0,17
2024-11-18,2,235.12,224.39,0,14
2024-11-19,2,235.12,222.51,0,13
2024-11-20,2,235.12,225.81,0,14
2024-11-21,2,235.12,228.94,0,12
2024-11-22,2,235.12,227.91,0,12
2024-11-23,2,235.12,223,0,16
2024-11-24,2,235.12,229.04,0,14
2024-11-25,2,235.12,222.19,0,14
2024-11-26,2,235.12,223.52,0,14
2024-11-27,2,235.12,227.83,0,11
2024-11-28,2,235.12,226.24,0,15
2024-11-29,2,235.12,229.86,0,16
2024-11-30,2,235.12,224.13,0,17
2024-12-01,2,235.12,224.22,0,15
2024-12-02,2,235.12,193.34,0,14
2024-12-03,2,235.12,185.84,0,16
2024-12-04,2,235.12,176.06,0,11
2024-12-05,2,235.12,226.89,0,14
2024-12-06,2,235.12,223.43,0,13
2024-12-07,2,235.12,222.48,0,16
2024-12-08,2,235.12,213.91,0,16
2024-12-09,2,235.12,225.07,0,13
2024-12-10,2,235.12,221.97,0,15
2024-12-11,2,235.12,220.21,0,11
2024-12-12,2,235.12,224.91,0,13
2024-12-13,2,235.12,227.05,0,13
2024-12-14,2,235.12,227.2,0,17
2024-12-15,2,235.12,222.29,0,15
2024-12-16,2,235.12,223.59,0,13
2024-12-17,2,235.12,226.58,0,12
2024-12-18,2,235.12,219.65,0,14
2024-12-19,2,235.12,223.22,0,16
2024-12-20,2,235.12,227.09,0,16
2024-12-21,2,235.12,218.77,0,15
2024-12-22,2,235.12,224.99,0,16
2024-12-23,2,235.12,232.58,0,14
2024-12-24,2,235.12,222.44,0,13
2024-12-25,2,235.12,225.62,0,17
2024-12-26,2,235.12,224.01,0,16
2024-12-27,2,235.12,221.93,0,14
2024-12-28,2,235.12,226.84,0,19
2024-12-29,2,235.12,222.85,0,19
2024-12-30,2,235.12,218.74,0,11
2024-12-31,2,235.12,229.24,0,12
2025-01-01,2,235.12,223.37,0,11
2025-01-02,2,235.12,227.22,0,12
2025-01-03,2,235.12,218.76,0,11
2025-01-04,2,235.12,223.81,0,11
2025-01-05,2,235.12,223.88,0,11
2025-01-06,2,235.12,226.62,0,11
2025-01-07,2,235.12,227.52,0,11
2025-01-08,2,235.12,229.17,0,11
2025-01-09,2,235.12,233.02,0,10
2025-01-10,2,235.12,230.77,0,12
2025-01-11,2,235.12,229.69,0,13
2025-01-12,2,235.12,222.55,0,13
2025-01-13,2,235.12,189.45,0,11
2025-01-14,2,235.12,196.07,0,11
2025-01-15,2,235.12,189.48,0,11
2025-01-16,2,235.12,174.12,0,11
2025-01-17,2,235.12,172.72,0,12
2025-01-18,2,235.12,227.21,0,11
2025-01-19,2,235.12,232.3,0,11
2025-01-20,2,235.12,224.16,0,10
2025-01-21,2,235.12,222.74,0,12
2025-01-22,2,235.12,222.57,0,11
2025-01-23,2,235.12,232.53,0,11
2025-01-24,2,235.12,223.81,0,12
2025-01-25,2,235.12,227.29,0,11
2025-01-26,2,235.12,228.17,0,10
2025-01-27,2,235.12,226.54,0,10
2025-01-28,2,235.12,220.06,0,13
2025-01-29,2,235.12,220.07,0,9
2025-01-30,2,235.12,223.41,0,10
2025-01-31,2,235.12,222.55,0,11
2025-02-01,2,235.12,219.48,0,11
2025-02-02,2,235.12,226.69,0,13
2025-02-03,2,235.12,227.3,0,10
2025-02-04,2,235.12,222.22,0,13
2025-02-05,2,235.12,225.6,0,12
2025-02-06,2,235.12,235.37,0,11
2025-02-07,2,235.12,223.4,0,12
2025-02-08,2,235.12,226.6,0,14
2025-02-09,2,235.12,224.19,0,14
2025-02-10,2,235.12,219.69,0,12
2025-02-11,2,235.12,224.4,0,9
2025-02-12,2,235.12,225.28,0,10
2025-02-13,2,166.93,230.08,1,28
2025-02-14,2,166.93,227.01,1,24
2025-02-15,2,166.93,220.64,1,25
2025-02-16,2,166.93,228.34,1,28
2025-02-17,2,166.93,224.41,1,20
2025-02-18,2,166.93,230.53,1,27
2025-02-19,2,166.93,216.83,1,20
2025-02-20,2,166.93,223.09,1,20
2025-02-21,2,235.12,228.52,0,11
2025-02-22,2,235.12,226.23,0,15
2025-02-23,2,235.12,222.01,0,12
2025-02-24,2,235.12,228.43,0,9
2025-02-25,2,235.12,231.3,0,11
2025-02-26,2,235.12,221.11,0,11
2025-02-27,2,235.12,219.43,0,9
2025-02-28,2,235.12,221.79,0,9
2025-03-01,2,235.12,223.21,0,13
2025-03-02,2,235.12,222.41,0,14
2025-03-03,2,235.12,227.46,0,10
2025-03-04,2,235.12,227.37,0,12
2025-03-05,2,235.12,222.8,0,11
2025-03-06,2,235.12,228.5,0,12
2025-03-07,2,235.12,228.98,0,11
2025-03-08,2,235.12,218.13,0,12
2025-03-09,2,235.12,218.36,0,14
2025-03-10,2,235.12,228.25,0,14
2025-03-11,2,235.12,233.28,0,13
2025-03-12,2,235.12,217.59,0,10
2025-03-13,2,235.12,231.36,0,11
2025-03-14,2,235.12,222.13,0,12
2025-03-15,2,235.12,220.48,0,11
2025-03-16,2,235.12,227.23,0,15
2025-03-17,2,235.12,221.5,0,13
2025-03-18,2,235.12,221.37,0,11
2025-03-19,2,235.12,213.41,0,11
2025-03-20,2,235.12,223,0,11
2025-03-21,2,235.12,219.58,0,10
2025-03-22,2,235.12,227.79,0,12
2025-03-23,2,235.12,229.22,0,13
2025-03-24,2,178.69,220.53,1,20
2025-03-25,2,178.69,231.12,1,27
2025-03-26,2,178.69,233.09,1,22
2025-03-27,2,178.69,218.99,1,19
2025-03-28,2,178.69,229,1,16
2025-03-29,2,235.12,226.77,0,12
2025-03-30,2,235.12,229.01,0,12
2025-03-31,2,235.12,225.29,0,11
2025-04-01,2,235.12,218.85,0,12
2025-04-02,2,235.12,217.95,0,14
2025-04-03,2,235.12,225.11,0,11
2025-04-04,2,235.12,230.1,0,13
2025-04-05,2,235.12,217.1,0,13
2025-04-06,2,235.12,213.65,0,14
2025-04-07,2,235.12,219.82,0,9
2025-04-08,2,235.12,227.5,0,14
2025-04-09,2,235.12,223.16,0,14
2025-04-10,2,246.87,234.74,0,10
2025-04-11,2,246.87,226.66,0,12
2025-04-12,2,246.87,231.38,0,13
2025-04-13,2,246.87,227.95,0,12
2025-04-14,2,246.87,227.52,0,10
2025-04-15,2,246.87,231.36,0,10
2025-04-16,2,246.87,225.69,0,10
2025-04-17,2,246.87,230.69,0,10
2025-04-18,2,246.87,220.26,0,10
2025-04-19,2,246.87,219.2,0,11
2025-04-20,2,246.87,223.51,0,13
2025-04-21,2,246.87,223.71,0,7
2025-04-22,2,246.87,227.55,0,11
2025-04-23,2,246.87,225.76,0,10
2025-04-24,2,246.87,220.55,0,12
2025-04-25,2,246.87,222.63,0,10
2025-04-26,2,246.87,223.33,0,12
2025-04-27,2,246.87,221.56,0,13
2025-04-28,2,246.87,223.45,0,9
2025-04-29,2,246.87,223.44,0,11
2025-04-30,2,246.87,222.63,0,12
2025-05-01,2,246.87,233.31,0,10
2025-05-02,2,246.87,231.25,0,10
2025-05-03,2,246.87,230,0,12
2025-05-04,2,246.87,225.12,0,11
2025-05-05,2,246.87,228.76,0,10
2025-05-06,2,246.87,231.02,0,10
2025-05-07,2,246.87,221.6,0,9
2025-05-08,2,246.87,223.37,0,10
2025-05-09,2,246.87,227.41,0,11
2025-05-10,2,246.87,228.93,0,12
2025-05-11,2,246.87,233.12,0,11
2025-05-12,2,182.69,223.73,1,14
2025-05-13,2,182.69,219.46,1,18
2025-05-14,2,182.69,220.05,1,20
2025-05-15,2,182.69,196.65,1,23
2025-05-16,2,182.69,193.96,1,21
2025-05-17,2,182.69,190.63,1,26
2025-05-18,2,246.87,174.91,0,12
2025-05-19,2,246.87,186.86,0,10
2025-05-20,2,246.87,196.66,0,10
2025-05-21,2,246.87,224.94,0,12
2025-05-22,2,202.44,225.92,1,18
2025-05-23,2,202.44,196.6,1,16
2025-05-24,2,202.44,178.19,1,17
2025-05-25,2,202.44,174.09,1,20
2025-05-26,2,202.44,224,1,13
2025-05-27,2,202.44,223.88,1,21
2025-05-28,2,202.44,231.34,1,15
2025-05-29,2,246.87,231.93,0,12
2025-05-30,2,246.87,220.25,0,12
2025-05-31,2,246.87,215.48,0,15
2025-06-01,2,246.87,225.99,0,14
2025-06-02,2,197.5,228.89,1,15
2025-06-03,2,197.5,190.01,1,15
2025-06-04,2,197.5,180.95,1,16
2025-06-05,2,197.5,185.55,1,18
2025-06-06,2,197.5,169.85,1,16
2025-06-07,2,246.87,178.59,0,13
2025-06-08,2,246.87,172.53,0,11
2025-06-09,2,246.87,219.85,0,8
2025-06-10,2,246.87,222.08,0,10
2025-06-11,2,246.87,219.53,0,11
2025-06-12,2,246.87,225.01,0,10
2025-06-13,2,246.87,226,0,11
2025-06-14,2,246.87,171.66,0,13
2025-06-15,2,246.87,179.88,0,13
2025-06-16,2,246.87,199.23,0,10
2025-06-17,2,246.87,228.65,0,11
2025-06-18,2,246.87,222.54,0,10
2025-06-19,2,246.87,233.83,0,10
2025-06-20,2,246.87,217.98,0,11
2025-06-21,2,246.87,223.38,0,12
2025-06-22,2,246.87,226.55,0,12
2025-06-23,2,246.87,229.56,0,10
2025-06-24,2,246.87,224.04,0,10
2025-06-25,2,246.87,228.13,0,9
2025-06-26,2,199.97,226.23,1,15
2025-06-27,2,199.97,225.31,1,17
2025-06-28,2,199.97,229.09,1,20
2025-06-29,2,199.97,224.34,1,20
2025-06-30,2,246.87,224.56,0,10
2025-07-01,2,246.87,216.7,0,8
2025-07-02,2,246.87,222.24,0,11
2025-07-03,2,246.87,223.45,0,12
2025-07-04,2,246.87,226.48,0,13
2025-07-05,2,246.87,233.2,0,14
2025-07-06,2,246.87,231.36,0,13
2025-07-07,2,246.87,227.76,0,9
2025-07-08,2,246.87,226.91,0,12
2025-07-09,2,246.87,223.41,0,10
2025-07-10,2,246.87,229.14,0,11
2025-07-11,2,246.87,218.9,0,11
2025-07-12,2,246.87,221.47,0,9
2025-07-13,2,246.87,224.53,0,11
2025-07-14,2,246.87,229.48,0,10
2025-07-15,2,199.97,216.21,1,14
2025-07-16,2,199.97,230.78,1,16
2025-07-17,2,199.97,188.09,1,15
2025-07-18,2,199.97,191.28,1,11
2025-07-19,2,199.97,172.94,1,19
2025-07-20,2,199.97,221.56,1,17
2025-07-21,2,246.87,224.97,0,11
2025-07-22,2,246.87,227.7,0,12
2025-07-23,2,246.87,223.95,0,10
2025-07-24,2,246.87,227.93,0,12
2025-07-25,2,246.87,226.5,0,12
2025-07-26,2,246.87,222.46,0,10
2025-07-27,2,246.87,225.45,0,13
2025-07-28,2,246.87,216.91,0,9
2025-07-29,2,246.87,223.79,0,10
2025-07-30,2,246.87,229.52,0,12
2025-07-31,2,246.87,229.3,0,12
2025-08-01,2,246.87,221.31,0,13
2025-08-02,2,246.87,223.24,0,15
2025-08-03,2,246.87,226.08,0,14
2025-08-04,2,246.87,223.66,0,10
2025-08-05,2,246.87,177.23,0,12
2025-08-06,2,246.87,202.11,0,10
2025-08-07,2,246.87,180.59,0,12
2025-08-08,2,246.87,228.29,0,8
2025-08-09,2,246.87,219.67,0,13
2025-08-10,2,202.44,233.89,1,19
2025-08-11,2,202.44,227.08,1,16
2025-08-12,2,202.44,224.63,1,15
2025-08-13,2,202.44,221.26,1,19
2025-08-14,2,202.44,220.15,1,15
2025-08-15,2,246.87,229.66,0,11
2025-08-16,2,190.09,227.68,1,25
2025-08-17,2,190.09,228.63,1,24
2025-08-18,2,190.09,224.64,1,19
2025-08-19,2,190.09,218.03,1,20
2025-08-20,2,190.09,220.77,1,17
